Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Mozambique,MOZ,1993,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,48854.2284886635
Mozambique,MOZ,1992,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,67693.4697071124
Mozambique,MOZ,1991,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,79698.0224110551
Mozambique,MOZ,1990,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,78012.852602202
Mozambique,MOZ,1989,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,91841.0842249021
Mozambique,MOZ,1988,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,69604.6422794572
Mozambique,MOZ,1987,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,52333.7481472522
Mozambique,MOZ,1986,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,6732.58556978956
Mozambique,MOZ,1985,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,76194.3321375168
Mozambique,MOZ,1984,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,77604.3141533116
Mozambique,MOZ,1983,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,140730.094638312
Mozambique,MOZ,1982,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,787317.004030479
Mozambique,MOZ,1981,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1246639.34325418
Mozambique,MOZ,1980,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,526459.03276977
Mozambique,MOZ,1979,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,359714.373194899
Mozambique,MOZ,1978,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,258932.811508865
Mozambique,MOZ,1977,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,595452.997185916
Mozambique,MOZ,1976,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,969142.975436848
Mozambique,MOZ,1975,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,995971.449599273
Mozambique,MOZ,1974,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,380219.663979979
Mozambique,MOZ,1973,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,202617.601668943
Mozambique,MOZ,1972,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,139786.568663533
Mozambique,MOZ,1971,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,121841.112638585
Mozambique,MOZ,2021,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.603381643262188
Mozambique,MOZ,2020,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.317770520316306
Mozambique,MOZ,2019,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.517855680561279
Mozambique,MOZ,2018,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.820689699521392
Mozambique,MOZ,2017,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.636941742278441
Mozambique,MOZ,2016,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.318514466700594
Mozambique,MOZ,2015,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.259343147402884
Mozambique,MOZ,2014,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.320556843684132
Mozambique,MOZ,2013,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.82722985699036
Mozambique,MOZ,2012,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.75958236077495
Mozambique,MOZ,2011,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.65006552231782
Mozambique,MOZ,2010,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.20163460786733
Mozambique,MOZ,2009,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.880945129402917
Mozambique,MOZ,2008,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.39347500667006
Mozambique,MOZ,2007,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.12156323776559
Mozambique,MOZ,2006,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.27034414578641
Mozambique,MOZ,2005,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.453577792789258
Mozambique,MOZ,2004,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.267608584083312
Mozambique,MOZ,2003,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000726872544833228
Mozambique,MOZ,2002,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000916045799539876
Mozambique,MOZ,2001,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000873666067134493
Mozambique,MOZ,2000,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000270335181529137
Mozambique,MOZ,1999,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000184626663561744
Mozambique,MOZ,1998,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000327264599667653
Mozambique,MOZ,1997,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000509343689057455
Mozambique,MOZ,1996,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000855836781598241
Mozambique,MOZ,1995,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00251749491649684
Mozambique,MOZ,1994,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00193085179407198
Mozambique,MOZ,1993,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00188253169008483
Mozambique,MOZ,1992,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0027065991902149
Mozambique,MOZ,1991,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00226041991379002
Mozambique,MOZ,2021,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.714577297489826
Mozambique,MOZ,2020,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.349606107502218
Mozambique,MOZ,2019,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.539555725231287
Mozambique,MOZ,2018,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.845019184153782
Mozambique,MOZ,2017,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.756110369914504
Mozambique,MOZ,2016,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.49668504635364
Mozambique,MOZ,2015,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.268846547389354
Mozambique,MOZ,2014,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.32971506359162
Mozambique,MOZ,2013,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.8389126981393
Mozambique,MOZ,2012,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.775780712297
Mozambique,MOZ,2011,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.66244425603871
Mozambique,MOZ,2010,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.21063137057529
Mozambique,MOZ,2009,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.910603921586072
Mozambique,MOZ,2008,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.40735394113449
Mozambique,MOZ,2007,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.1259932643539
Mozambique,MOZ,2006,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.27430778202607
Mozambique,MOZ,2005,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.55149774377163
Mozambique,MOZ,2004,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.47773859442012
Mozambique,MOZ,2003,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,4.7222818325397
Mozambique,MOZ,2002,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,4.99303258084977
Mozambique,MOZ,2001,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,5.28137609502809
Mozambique,MOZ,2000,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,6.42746592946402
Mozambique,MOZ,1999,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,6.05862528611091
Mozambique,MOZ,1998,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,10.5179994485412
Mozambique,MOZ,1997,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,11.4229876121654
Mozambique,MOZ,1996,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,14.8159241722179
Mozambique,MOZ,1995,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,20.2333437976138
Mozambique,MOZ,1994,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,14.0956346197651
Mozambique,MOZ,1993,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,12.0139386292354
Mozambique,MOZ,1992,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,14.4085329595036
Mozambique,MOZ,1991,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,9.89589226453206
Mozambique,MOZ,2021,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.140484013033913
Mozambique,MOZ,2020,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0422540328494302
Mozambique,MOZ,2019,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0266967588970236
Mozambique,MOZ,2018,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0308173507099442
Mozambique,MOZ,2017,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.15108877208214
Mozambique,MOZ,2016,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.227730753504038
Mozambique,MOZ,2015,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.01247399317375
Mozambique,MOZ,2014,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0119843595535412
Mozambique,MOZ,2013,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0156633915823614
Mozambique,MOZ,2012,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0216963601172072
Mozambique,MOZ,2011,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0172522745725617
Mozambique,MOZ,2010,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0131069316895526
Mozambique,MOZ,2009,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0416701961713075
Mozambique,MOZ,2008,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0199685271023678
Mozambique,MOZ,2007,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00757898843367378
Mozambique,MOZ,2006,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00719191574624869
Mozambique,MOZ,2005,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00272998243622806
Mozambique,MOZ,2004,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0017211134496494
Mozambique,MOZ,2003,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00176381438885474
Mozambique,MOZ,2002,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00126032395522147
Mozambique,MOZ,2001,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00179701439106853
Mozambique,MOZ,2000,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0017922560594659
Mozambique,MOZ,1999,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00115956774559239
Mozambique,MOZ,1998,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00139472191356457
Mozambique,MOZ,1997,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00196124137406258
Mozambique,MOZ,1996,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00361152243565833
Mozambique,MOZ,1995,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0150093270452554
Mozambique,MOZ,1994,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0623178856719782
Mozambique,MOZ,1993,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0236055465764052
Mozambique,MOZ,1992,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0410030630407062
Mozambique,MOZ,1991,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0490377303211007
Mozambique,MOZ,2021,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,3.56569180210999
Mozambique,MOZ,2020,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.16476507105305
Mozambique,MOZ,2019,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.70158116067819
Mozambique,MOZ,2018,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,3.03979938526507
Mozambique,MOZ,2017,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.16082066537561
Mozambique,MOZ,2016,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.97200900578106
Mozambique,MOZ,2015,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.13938758840339
Mozambique,MOZ,2014,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.49412068073804
Mozambique,MOZ,2013,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.50355833068363
Mozambique,MOZ,2012,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.50717835565139
Mozambique,MOZ,2011,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.46277284263354
Mozambique,MOZ,2010,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.06799636870009
Mozambique,MOZ,2009,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.58858003406097
Mozambique,MOZ,2008,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.80233550297769
Mozambique,MOZ,2007,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.56645133238839
Mozambique,MOZ,2006,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.82989350547793
Mozambique,MOZ,2005,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.558866557971731
Mozambique,MOZ,2004,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.701308197114022
Mozambique,MOZ,2003,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00163856411454619
Mozambique,MOZ,2002,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00158881967528373
Mozambique,MOZ,2001,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000900031540372012
Mozambique,MOZ,2000,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000570471054454014
Mozambique,MOZ,1999,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000195249849625632
Mozambique,MOZ,1998,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000160685544428399
Mozambique,MOZ,1997,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000180662829301023
Mozambique,MOZ,1996,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000190428759618507
Mozambique,MOZ,1995,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000240967016585059
Mozambique,MOZ,1994,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,9.9102686734565e-05
Mozambique,MOZ,1993,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,9.58458672240097e-05
Mozambique,MOZ,1992,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,7.8975268717056e-05
Mozambique,MOZ,1991,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Mozambique,MOZ,2021,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0793125662089328
Mozambique,MOZ,2020,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0473545337657661
Mozambique,MOZ,2019,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0821437604923504
Mozambique,MOZ,2018,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.11025673875252
Mozambique,MOZ,2017,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0872960927597713
Mozambique,MOZ,2016,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0633248092640754
Mozambique,MOZ,2015,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.050045182177423
Mozambique,MOZ,2014,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.114254490571332
Mozambique,MOZ,2013,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.260362393762375
Mozambique,MOZ,2012,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.239401568530512
Mozambique,MOZ,2011,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.208892298436241
Mozambique,MOZ,2010,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.14400760317542
Mozambique,MOZ,2009,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0778446405127864
Mozambique,MOZ,2008,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.481285902978786
Mozambique,MOZ,2007,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.371732317927041
Mozambique,MOZ,2006,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.36782081784457
Mozambique,MOZ,2005,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.232148890251788
Mozambique,MOZ,2004,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0784873173881835
Mozambique,MOZ,2003,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,2002,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,2001,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,2000,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1999,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1998,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1997,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1996,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1995,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1994,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1993,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1992,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,1991,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Mozambique,MOZ,2021,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.9074768559672
Mozambique,MOZ,2020,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.8639361284365
Mozambique,MOZ,2019,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.6767242973038
Mozambique,MOZ,2018,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.3975888133586
Mozambique,MOZ,2017,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,18.0510410834352
Mozambique,MOZ,2016,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.3133886142564
Mozambique,MOZ,2015,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.2160721685778
Mozambique,MOZ,2014,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.9039028509476
Mozambique,MOZ,2013,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.6325534065914
Mozambique,MOZ,2012,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.9192598207508
Mozambique,MOZ,2011,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.3709466025082
Mozambique,MOZ,2010,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.2684840762505
Mozambique,MOZ,2009,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.0220013623256
Mozambique,MOZ,2008,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.2039173979552
Mozambique,MOZ,2007,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.80505322870557
Mozambique,MOZ,2006,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.50524215312992
Mozambique,MOZ,2005,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.51808300528586
Mozambique,MOZ,2004,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.99532685365388
Mozambique,MOZ,2003,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.0969874352829
Mozambique,MOZ,2002,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.15607959007746
Mozambique,MOZ,2001,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.28945069549311
Mozambique,MOZ,2000,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.21223527949675
Mozambique,MOZ,1999,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.9357267119748
Mozambique,MOZ,1998,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.2634941473695
Mozambique,MOZ,1997,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.2193510071238
Mozambique,MOZ,1996,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.4718745782002
Mozambique,MOZ,1995,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,19.4861261399571
Mozambique,MOZ,1994,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.452141388927
Mozambique,MOZ,1993,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.4594217692103
Mozambique,MOZ,1992,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.709030101824
Mozambique,MOZ,1991,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.66184544670387
Mozambique,MOZ,2024,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.3176355219055
Mozambique,MOZ,2023,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.3293534893939
Mozambique,MOZ,2022,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.0551999299154
Mozambique,MOZ,2021,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.9470445977159
Mozambique,MOZ,2020,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.1940591105746
Mozambique,MOZ,2019,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.5163340334696
Mozambique,MOZ,2018,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.7244634837792
Mozambique,MOZ,2017,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.8972274145551
Mozambique,MOZ,2016,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.1855636244827
Mozambique,MOZ,2015,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.9840178345337
Mozambique,MOZ,2014,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.4718765341325
Mozambique,MOZ,2013,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,29.3624792921648
Mozambique,MOZ,2012,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,23.8208584772312
Mozambique,MOZ,2011,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,23.5895856523526
Mozambique,MOZ,2010,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.9439161749834
Mozambique,MOZ,2009,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.4402209262805
Mozambique,MOZ,2008,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.215624930566
Mozambique,MOZ,2007,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.2154122095503
Mozambique,MOZ,2006,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.9027554277162
Mozambique,MOZ,2005,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.62697914647131
Mozambique,MOZ,2004,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.5203319828638
Mozambique,MOZ,2003,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.1954539653365
Mozambique,MOZ,2002,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.47555031262305
Mozambique,MOZ,2001,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.90358238950017
Mozambique,MOZ,2000,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.3241122527834
Mozambique,MOZ,1997,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.8047832593308
Mozambique,MOZ,1996,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.4831845110713
Mozambique,MOZ,1995,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.89627106800497
Mozambique,MOZ,1994,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.0520022425852
Mozambique,MOZ,2024,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.89064991670565
Mozambique,MOZ,2023,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.21732847277898
Mozambique,MOZ,2022,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.393544969775787
Mozambique,MOZ,2021,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.15544176609162
Mozambique,MOZ,2020,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.95030777171643
Mozambique,MOZ,2019,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.71052004440843
Mozambique,MOZ,2018,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,7.13778729214873
Mozambique,MOZ,2017,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,9.07438485667684
